物種UUID,分類階層,類群,科,科中文名,分類群學名,分類群俗名,簡學名,特有性,原生性,保育類等級,國內紅皮書評估類別
fea1180f-5663-4500-95bd-c8e8530e1038,種下階層,鳥類,Accipitridae,鷹科,"Accipiter gentilis fujiyamae",蒼鷹(日本亞種),"Accipiter gentilis fujiyamae",,"原生 Native",第二級、珍貴稀有保育類野生動物,
2d6dd3dd-f84a-4a5d-931c-46ebd54602d5,種下階層,鳥類,Accipitridae,鷹科,"Accipiter gularis gularis",日本松雀鷹,"Accipiter gularis gularis",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
4b695626-9998-4d81-9868-d01ab2659431,種下階層,鳥類,Accipitridae,鷹科,"Accipiter nisus nisosimilis",北雀鷹,"Accipiter nisus nisosimilis",,"原生 Native",第二級、珍貴稀有保育類野生動物,
8b793d63-11b9-47e2-b5bd-6fb62571ca19,種下階層,鳥類,Accipitridae,鷹科,"Accipiter trivirgatus formosae",鳳頭蒼鷹(台灣特有亞種),"Accipiter trivirgatus formosae",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
ff09956d-ea7a-4568-980f-7c0d7f5b6f0a,種下階層,鳥類,Accipitridae,鷹科,"Accipiter virgatus affinis",松雀鷹(大陸亞種),"Accipiter virgatus affinis",,"原生 Native",第二級、珍貴稀有保育類野生動物,
83d5702a-0f7d-44cb-bb4b-0363432d7683,種下階層,鳥類,Accipitridae,鷹科,"Accipiter virgatus fuscipectus",松雀鷹(台灣特有亞種),"Accipiter virgatus fuscipectus",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
d1c89829-7756-45f1-9842-8be37d714222,種下階層,鳥類,Accipitridae,鷹科,"Aviceda leuphotes syama",黑冠鵑隼,"Aviceda leuphotes syama",,"原生 Native",第二級、珍貴稀有保育類野生動物,
1cde0d7f-e86d-478b-97bc-563a0869f158,種下階層,鳥類,Accipitridae,鷹科,"Buteo japonicus japonicus",東方鵟,"Buteo japonicus japonicus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
366e2e63-8640-4953-adfa-ff5e76125d3b,種下階層,鳥類,Accipitridae,鷹科,"Buteo lagopus menzbieri",毛足鵟(西伯利亞亞種),"Buteo lagopus menzbieri",,"原生 Native",第二級、珍貴稀有保育類野生動物,
7a1c4d23-f5a4-4169-985e-0591c12bd4fd,種下階層,鳥類,Accipitridae,鷹科,"Circus spilonotus spilonotus",東方澤鵟,"Circus spilonotus spilonotus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
7fdb1a8f-7ec9-4c86-a1e7-e802953dbba0,種下階層,鳥類,Accipitridae,鷹科,"Elanus caeruleus vociferus",黑翅鳶(vociferus亞種),"Elanus caeruleus vociferus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
b20f5a90-dff6-48a9-b9ba-fd047d2ec7b7,種下階層,鳥類,Accipitridae,鷹科,"Ictinaetus malaiensis malaiensis",林鵰(指名亞種),"Ictinaetus malaiensis malaiensis",,"原生 Native",第二級、珍貴稀有保育類野生動物,
a04e4fd0-703a-418e-8aa7-2948c0d0468d,種下階層,鳥類,Accipitridae,鷹科,"Milvus migrans formosanus",黑鳶(台灣亞種),"Milvus migrans formosanus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
869544b3-aede-40ef-bec8-a2f05484b9e3,種下階層,鳥類,Accipitridae,鷹科,"Milvus migrans lineatus",黑鳶(大陸亞種),"Milvus migrans lineatus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
8d8634ef-b32f-4bb0-8bc4-83cbae1fd1e1,種下階層,鳥類,Accipitridae,鷹科,"Nisaetus nipalensis nipalensis",熊鷹(指名亞種),"Nisaetus nipalensis nipalensis",,"原生 Native",,
40599ff4-51f0-4de9-8dcf-bc1d952904ca,種下階層,鳥類,Accipitridae,鷹科,"Pernis ptilorhynchus orientalis",東方蜂鷹(orientalis亞種),"Pernis ptilorhynchus orientalis",,"原生 Native",第二級、珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）"
9e3f272f-1fc2-41e5-9ce7-5c3885a967ec,種下階層,鳥類,Accipitridae,鷹科,"Spilornis cheela hoya",大冠鷲(hoya亞種),"Spilornis cheela hoya",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
20363a3c-1e5c-4162-a830-67fe4e451174,種,鳥類,Accipitridae,鷹科,"Accipiter badius",褐耳鷹,"Accipiter badius",,"原生 Native",第二級、珍貴稀有保育類野生動物,
5a00f75f-2e53-4c6d-b55a-884f1ce64770,種,鳥類,Accipitridae,鷹科,"Accipiter gentilis",蒼鷹,"Accipiter gentilis",,"原生 Native",第二級、珍貴稀有保育類野生動物,
41ce80a3-d156-4a32-8d50-cbd9938eb8cb,種,鳥類,Accipitridae,鷹科,"Accipiter gularis",日本松雀鷹,"Accipiter gularis",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
a0a98d9d-fef5-47ac-afa8-a52cebadfb47,種,鳥類,Accipitridae,鷹科,"Accipiter nisus",北雀鷹,"Accipiter nisus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
361a3560-d085-4fd2-b6f6-521f4c8049a5,種,鳥類,Accipitridae,鷹科,"Accipiter soloensis",赤腹鷹,"Accipiter soloensis",,"原生 Native",第二級、珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）"
c3d7eb24-c683-40c1-a077-93141d28ae33,種,鳥類,Accipitridae,鷹科,"Accipiter trivirgatus",鳳頭蒼鷹,"Accipiter trivirgatus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
828253a2-1f00-401b-b5c9-f3a37791600a,種,鳥類,Accipitridae,鷹科,"Accipiter virgatus",松雀鷹,"Accipiter virgatus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
382b65de-c823-4945-9a77-00bd707eeb94,種,鳥類,Accipitridae,鷹科,"Aegypius monachus",禿鷲,"Aegypius monachus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
c0ea178e-5629-4e72-9a26-d31954e6a982,種,鳥類,Accipitridae,鷹科,"Aquila fasciata",白腹鵰,"Aquila fasciata",,"原生 Native",第二級、珍貴稀有保育類野生動物,
08dd93ce-8d46-44a9-92ba-8f4a5aec3cf1,種,鳥類,Accipitridae,鷹科,"Aquila heliaca",白肩鵰,"Aquila heliaca",,"原生 Native",第一級、瀕臨絕種保育類野生動物,
7e1b0fb8-65f9-4642-870c-b868e2143e72,種,鳥類,Accipitridae,鷹科,"Aviceda leuphotes",黑冠鵑隼,"Aviceda leuphotes",,"原生 Native",第二級、珍貴稀有保育類野生動物,
dff00aa5-f437-45cb-aefb-14ce0ecb9a75,種,鳥類,Accipitridae,鷹科,"Butastur indicus",灰面鵟鷹,"Butastur indicus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
3cc98484-bbf2-4c57-9300-b04ffc39ba8d,種,鳥類,Accipitridae,鷹科,"Buteo hemilasius",大鵟,"Buteo hemilasius",,"原生 Native",第二級、珍貴稀有保育類野生動物,
27fbbbb9-e533-4c9b-a9a1-1e7dedf64715,種,鳥類,Accipitridae,鷹科,"Buteo japonicus",東方鵟,"Buteo japonicus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
88f50e88-227f-4ef4-984c-8ed45ce8cb85,種,鳥類,Accipitridae,鷹科,"Buteo lagopus",毛足鵟,"Buteo lagopus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
ce128479-d544-417d-a4c2-d1d715a7673f,種,鳥類,Accipitridae,鷹科,"Circus aeruginosus",西方澤鵟,"Circus aeruginosus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
70588a08-4194-4b68-83c5-451567799eb2,種,鳥類,Accipitridae,鷹科,"Circus cyaneus",灰澤鵟,"Circus cyaneus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
001e4cc4-f14f-4139-b015-cd5267d786cc,種,鳥類,Accipitridae,鷹科,"Circus melanoleucos",花澤鵟,"Circus melanoleucos",,"原生 Native",第二級、珍貴稀有保育類野生動物,
e72144b2-4d05-44c7-a93d-063fbae7c6e5,種,鳥類,Accipitridae,鷹科,"Circus spilonotus",東方澤鵟,"Circus spilonotus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
3fae360a-23ea-45ef-827a-4c7af654fe69,種,鳥類,Accipitridae,鷹科,"Clanga clanga",花鵰,"Clanga clanga",,"原生 Native",第二級、珍貴稀有保育類野生動物,
ad5b2b40-aad1-43d5-8963-708d73adc98a,種,鳥類,Accipitridae,鷹科,"Elanus caeruleus",黑翅鳶,"Elanus caeruleus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
f0c63a8c-a1f7-4163-9e34-c6e4c4327a50,種,鳥類,Accipitridae,鷹科,"Haliaeetus albicilla",白尾海鵰,"Haliaeetus albicilla",,"原生 Native",第一級、瀕臨絕種保育類野生動物,
b6df16d7-59fa-4d02-bb4b-905d2dd69c5f,種,鳥類,Accipitridae,鷹科,"Haliaeetus leucogaster",白腹海鵰,"Haliaeetus leucogaster",,"原生 Native",第二級、珍貴稀有保育類野生動物,
8e478be4-8d55-43c8-8060-a4819382ba8b,種,鳥類,Accipitridae,鷹科,"Haliastur indus",栗鳶,"Haliastur indus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
dbf95640-b768-4734-8842-80eefe7e9b34,種,鳥類,Accipitridae,鷹科,"Hieraaetus pennatus",靴隼鵰,"Hieraaetus pennatus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
b2350fcd-44ae-4faf-9777-0e08342613fc,種,鳥類,Accipitridae,鷹科,"Ictinaetus malaiensis",林鵰,"Ictinaetus malaiensis",,"原生 Native",第二級、珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）"
3343e3a4-9f28-4f12-81c3-44853ece0b9c,種,鳥類,Accipitridae,鷹科,"Milvus migrans",黑鳶,"Milvus migrans",,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
9401a1ca-328b-4645-8c6b-3578cfd7c1b8,種,鳥類,Accipitridae,鷹科,"Nisaetus nipalensis",熊鷹,"Nisaetus nipalensis",,"原生 Native",第一級、瀕臨絕種保育類野生動物,"瀕危（EN, Endangered）"
19b1cc22-5e72-4376-b878-eeea24879682,種,鳥類,Accipitridae,鷹科,"Pernis ptilorhynchus",東方蜂鷹,"Pernis ptilorhynchus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）"
280c0c12-eb54-4c01-a10e-b7232b58de16,種,鳥類,Accipitridae,鷹科,"Spilornis cheela",大冠鷲,"Spilornis cheela",,"原生 Native",第二級、珍貴稀有保育類野生動物,
71b02893-9cf8-4523-ba2b-f23531b90006,種,鳥類,Acrocephalidae,葦鶯科,"Acrocephalus agricola",稻田葦鶯,"Acrocephalus agricola",,"原生 Native",,
5f4a5de8-704b-4fa1-9afb-836c0c5aafdb,種,鳥類,Acrocephalidae,葦鶯科,"Acrocephalus bistrigiceps",雙眉葦鶯,"Acrocephalus bistrigiceps",,"原生 Native",,"暫無危機（LC, Least Concern）"
38290dc8-7a3f-412e-bf27-8edb1b2dc30a,種,鳥類,Acrocephalidae,葦鶯科,"Acrocephalus concinens",鈍翅葦鶯,"Acrocephalus concinens",,"原生 Native",,
5c6e0465-66ef-4dfc-bfca-0878be75119b,種,鳥類,Acrocephalidae,葦鶯科,"Acrocephalus orientalis",東方大葦鶯,"Acrocephalus orientalis",,"原生 Native",,"暫無危機（LC, Least Concern）"
5dbb2b00-a638-4838-bb08-6e884152302b,種,鳥類,Acrocephalidae,葦鶯科,"Acrocephalus sorghophilus",細紋葦鶯,"Acrocephalus sorghophilus",,"原生 Native",,
b6dc0713-111d-4b39-b283-f330282f5341,種,鳥類,Acrocephalidae,葦鶯科,"Acrocephalus tangorum",遠東葦鶯,"Acrocephalus tangorum",,"原生 Native",,
1afc7473-a9ba-449f-afcc-7ecc5117eb3a,種,鳥類,Acrocephalidae,葦鶯科,"Arundinax aedon",厚嘴葦鶯,"Arundinax aedon",,"原生 Native",,
d6c0702c-0ec7-4f0c-91f1-06896fbf43d1,種,鳥類,Acrocephalidae,葦鶯科,"Iduna caligata",靴籬鶯,"Iduna caligata",,"原生 Native",,
0e050636-fb36-437b-aac0-4d2876defa09,種下階層,鳥類,Aegithalidae,長尾山雀科,"Aegithalos concinnus concinnus",紅頭山雀,"Aegithalos concinnus concinnus",,"原生 Native",,
a676bcfe-195c-4983-a08a-d9259d197b9e,種,鳥類,Aegithalidae,長尾山雀科,"Aegithalos concinnus",紅頭山雀,"Aegithalos concinnus",,"原生 Native",,"暫無危機（LC, Least Concern）"
da672855-46d2-48fb-a808-0d69bea75af1,種下階層,鳥類,Alaudidae,百靈科,"Alauda arvensis intermedia",歐亞雲雀,"Alauda arvensis intermedia",,"原生 Native",,
9472d259-7d45-491b-9cdf-a71df39b5fb1,種下階層,鳥類,Alaudidae,百靈科,"Alauda gulgula coelivox",小雲雀(澎湖亞種),"Alauda gulgula coelivox",,"原生 Native",,"暫無危機（LC, Least Concern）"
d69e3872-b695-4ffc-a91d-0b9c2a77343e,種下階層,鳥類,Alaudidae,百靈科,"Alauda gulgula wattersi",小雲雀(本島亞種),"Alauda gulgula wattersi",,"原生 Native",,"暫無危機（LC, Least Concern）"
354917ef-2c5b-4a98-8497-3898b93ed4d6,種,鳥類,Alaudidae,百靈科,"Alauda arvensis",歐亞雲雀,"Alauda arvensis",,"原生 Native",,
fccb856c-dc75-4e5f-9aaf-fa228ae855ad,種,鳥類,Alaudidae,百靈科,"Alauda gulgula",小雲雀,"Alauda gulgula",,"原生 Native",,"暫無危機（LC, Least Concern）"
880b5f5a-c418-463c-afba-a6079b4e4e70,種,鳥類,Alaudidae,百靈科,"Alaudala cheleensis",亞洲短趾百靈,"Alaudala cheleensis",,"原生 Native",,
cb5d0e0f-dc8f-4719-b5c8-942ce9fa5b13,種下階層,鳥類,Alcedinidae,翠鳥科,"Alcedo atthis bengalensis",翠鳥(bengalensis亞種),"Alcedo atthis bengalensis",,"原生 Native",,
123b8365-63c0-4a96-9fa1-824da39c346e,種下階層,鳥類,Alcedinidae,翠鳥科,"Ceryle rudis insignis",斑翡翠,"Ceryle rudis insignis",,"原生 Native",,
b511b104-4a0a-4d15-a398-1a80e43f13b7,種下階層,鳥類,Alcedinidae,翠鳥科,"Halcyon coromanda bangsi",赤翡翠(琉球亞種),"Halcyon coromanda bangsi",,"原生 Native",,"暫無危機（LC, Least Concern）"
4cfba5a4-239e-4ee2-b571-6cfe34693916,種下階層,鳥類,Alcedinidae,翠鳥科,"Halcyon coromanda major",赤翡翠(日本亞種),"Halcyon coromanda major",,"原生 Native",,"暫無危機（LC, Least Concern）"
5b5fd359-17bb-4ede-859d-e41ec36531ae,種下階層,鳥類,Alcedinidae,翠鳥科,"Halcyon smyrnensis fokiensis",蒼翡翠,"Halcyon smyrnensis fokiensis",,"原生 Native",,
e5e6767d-cda7-48fb-b1e8-103170303403,種,鳥類,Alcedinidae,翠鳥科,"Alcedo atthis",翠鳥,"Alcedo atthis",,"原生 Native",,"暫無危機（LC, Least Concern）"
6cb7ef0f-2ef4-4cf6-b955-47778c9ee8fd,種,鳥類,Alcedinidae,翠鳥科,"Ceryle rudis",斑翡翠,"Ceryle rudis",,"原生 Native",,"易危（VU, Vulnerable）"
b57094d5-b88c-4997-9748-41d2357e0f4b,種,鳥類,Alcedinidae,翠鳥科,"Ceyx erithaca",黑背三趾翠鳥,"Ceyx erithaca",,"原生 Native",,
a3142e24-802d-43b9-8335-d7c4388f4c04,種,鳥類,Alcedinidae,翠鳥科,"Halcyon coromanda",赤翡翠,"Halcyon coromanda",,"原生 Native",,"暫無危機（LC, Least Concern）"
8a30e23d-3d8c-4a7c-9c27-ddef4b1b7014,種,鳥類,Alcedinidae,翠鳥科,"Halcyon pileata",黑頭翡翠,"Halcyon pileata",,"原生 Native",,
86c6e158-6df6-4eb8-b46e-a7c5bdeeb815,種,鳥類,Alcedinidae,翠鳥科,"Halcyon smyrnensis",蒼翡翠,"Halcyon smyrnensis",,"原生 Native",,"接近受脅（NT, Near Threatened）"
58feaa0a-a434-456a-aea9-0e8713bdf608,種,鳥類,Alcedinidae,翠鳥科,"Todiramphus chloris",白領翡翠,"Todiramphus chloris",,"原生 Native",,
b006c7f0-b03d-4f39-aa76-700449bf7f70,種,鳥類,Alcidae,海雀科,"Synthliboramphus antiquus",扁嘴海雀,"Synthliboramphus antiquus",,"原生 Native",,
aef79acf-2172-4f1b-bcf0-f89039067f8e,種,鳥類,Alcidae,海雀科,"Synthliboramphus wumizusume",冠海雀,"Synthliboramphus wumizusume",,"原生 Native",,
bac44c40-c8ab-4a8f-be1a-cf88585c1df4,種,鳥類,Alcidae,海雀科,"Uria aalge",崖海鴉,"Uria aalge",,"原生 Native",,
6aea4758-bc1c-42f0-ae1e-077c13fc989f,種下階層,鳥類,Anatidae,雁鴨科,"Anas crecca carolinensis",小水鴨(美洲亞種),"Anas crecca carolinensis",,"原生 Native",,
a287c39c-b311-4920-a675-1a3df2d2d050,種下階層,鳥類,Anatidae,雁鴨科,"Anas crecca crecca",小水鴨(指名亞種),"Anas crecca crecca",,"原生 Native",,"易危（VU, Vulnerable）"
97a8e575-22b7-48ac-acc6-1580021c530a,種下階層,鳥類,Anatidae,雁鴨科,"Anas platyrhynchos platyrhynchos",綠頭鴨(指名亞種),"Anas platyrhynchos platyrhynchos",,"原生 Native",,
02ac38b2-e6c9-4ea1-b0ee-55198bb9d2dc,種下階層,鳥類,Anatidae,雁鴨科,"Anser albifrons frontalis",白額雁,"Anser albifrons frontalis",,"原生 Native",,
be261c9e-b7c2-4449-a762-713b24b764d3,種下階層,鳥類,Anatidae,雁鴨科,"Anser anser rubrirostris",灰雁,"Anser anser rubrirostris",,"原生 Native",,
84313f4d-d913-4490-a1a0-03810670fc90,種下階層,鳥類,Anatidae,雁鴨科,"Anser fabalis middendorffii",寒林豆雁,"Anser fabalis middendorffii",,"原生 Native",,
d1217867-c57e-4f76-a9c6-0928e4429d22,種下階層,鳥類,Anatidae,雁鴨科,"Cygnus columbianus bewickii",小天鵝,"Cygnus columbianus bewickii",,"原生 Native",,
fc2946f6-d415-4540-aab6-8fa1868be6bc,種下階層,鳥類,Anatidae,雁鴨科,"Mergus merganser merganser",川秋沙,"Mergus merganser merganser",,"原生 Native",,
515edd93-bcb8-4c30-b78e-ce8ce4ae890e,種下階層,鳥類,Anatidae,雁鴨科,"Nettapus coromandelianus coromandelianus",棉鴨,"Nettapus coromandelianus coromandelianus",,"原生 Native",,
76ccc3a9-51b0-4cda-9685-f997e722569c,種,鳥類,Anatidae,雁鴨科,"Aix galericulata",鴛鴦,"Aix galericulata",,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
867af5b8-1b14-4c2b-8180-e7200c6c1f61,種,鳥類,Anatidae,雁鴨科,"Aix sponsa",林鴛鴦,"Aix sponsa",,"外來 Non-native",,
99a7a10b-343b-4300-9e7b-ba118a0d60ff,種,鳥類,Anatidae,雁鴨科,"Anas acuta",尖尾鴨,"Anas acuta",,"原生 Native",,"暫無危機（LC, Least Concern）"
32c10708-3ffd-4f51-8ac5-ea5d44fa62d0,種,鳥類,Anatidae,雁鴨科,"Anas crecca",小水鴨,"Anas crecca",,"原生 Native",,"易危（VU, Vulnerable）"
e486a442-46fe-47b3-a92a-d80d7c72b5e4,種,鳥類,Anatidae,雁鴨科,"Anas luzonica",呂宋鴨,"Anas luzonica",,"原生 Native",,
58c8a966-a888-4631-9471-b5278254287a,種,鳥類,Anatidae,雁鴨科,"Anas platyrhynchos",綠頭鴨,"Anas platyrhynchos",,"原生 Native",,
c870cb23-1aa0-438e-9873-61f8d920f274,種,鳥類,Anatidae,雁鴨科,"Anas zonorhyncha",花嘴鴨,"Anas zonorhyncha",,"原生 Native",,"暫無危機（LC, Least Concern）"
bc1ea5f1-85ad-452e-bb65-b24f001d8c5e,種,鳥類,Anatidae,雁鴨科,"Anser albifrons",白額雁,"Anser albifrons",,"原生 Native",,
8bb45e95-90dc-4525-a76c-65d3b676b983,種,鳥類,Anatidae,雁鴨科,"Anser anser",灰雁,"Anser anser",,"原生 Native",,
9e4f5b40-ceae-4fc5-bec4-b1b65ef1f7ca,種,鳥類,Anatidae,雁鴨科,"Anser cygnoides",鴻雁,"Anser cygnoides",,"原生 Native",,
925fa76b-afac-482a-aaa2-af890f137cf8,種,鳥類,Anatidae,雁鴨科,"Anser erythropus",小白額雁,"Anser erythropus",,"原生 Native",,
33c6ce67-e5d3-4ce7-bd88-2b0a1a87027a,種,鳥類,Anatidae,雁鴨科,"Anser fabalis",寒林豆雁,"Anser fabalis",,"原生 Native",,
e53cdfa1-c2a5-4f41-ba69-03dd1593566d,種,鳥類,Anatidae,雁鴨科,"Anser serrirostris",凍原豆雁,"Anser serrirostris",,"原生 Native",,
bdac445c-a8b6-4915-b3cf-cea09ce6c51c,種,鳥類,Anatidae,雁鴨科,"Aythya affinis",小斑背潛鴨,"Aythya affinis",,"原生 Native",,
88627d2d-13c6-4f89-976e-a31805d01c90,種,鳥類,Anatidae,雁鴨科,"Aythya baeri",青頭潛鴨,"Aythya baeri",,"原生 Native",第二級、珍貴稀有保育類野生動物,"極危（CR, Critically Endangered）"
e03dcd6c-8a88-48d3-b3e0-2af56fa3b029,種,鳥類,Anatidae,雁鴨科,"Aythya collaris",環頸潛鴨,"Aythya collaris",,"原生 Native",,
f76d0089-0522-41ca-a311-ea1e1e0bcb37,種,鳥類,Anatidae,雁鴨科,"Aythya ferina",紅頭潛鴨,"Aythya ferina",,"原生 Native",,
1f4449ea-89de-4222-8c93-c79432630bc0,種,鳥類,Anatidae,雁鴨科,"Aythya fuligula",鳳頭潛鴨,"Aythya fuligula",,"原生 Native",,"暫無危機（LC, Least Concern）"
66fc55e1-78dd-4495-af44-b27ceb9caad9,種,鳥類,Anatidae,雁鴨科,"Aythya marila",斑背潛鴨,"Aythya marila",,"原生 Native",,
33d836b8-ba00-4200-bd09-e8648e583d52,種,鳥類,Anatidae,雁鴨科,"Aythya nyroca",白眼潛鴨,"Aythya nyroca",,"原生 Native",,
d8f4a0f7-b433-4405-8e19-83384fd1ac09,種,鳥類,Anatidae,雁鴨科,"Aythya valisineria",帆背潛鴨,"Aythya valisineria",,"原生 Native",,
05925b5f-8eea-4296-90fd-f3e7d2eb1742,種,鳥類,Anatidae,雁鴨科,"Bucephala clangula",鵲鴨,"Bucephala clangula",,"原生 Native",,
78fd7dc8-552b-4223-a7e3-4e1747d58b7d,種,鳥類,Anatidae,雁鴨科,"Cairina moschata",疣鼻棲鴨,"Cairina moschata",,"外來 Non-native",,
9aee7654-fbf5-4529-acbd-9f08478581cf,種,鳥類,Anatidae,雁鴨科,"Clangula hyemalis",長尾鴨,"Clangula hyemalis",,"原生 Native",,
fbf83ba7-9b00-455d-ae60-9671e7a4b21b,種,鳥類,Anatidae,雁鴨科,"Cygnus atratus",黑天鵝,"Cygnus atratus",,"外來 Non-native",,
5c3ce837-78f8-4c62-a9c7-a7eadbbf4c5d,種,鳥類,Anatidae,雁鴨科,"Cygnus columbianus",小天鵝,"Cygnus columbianus",,"原生 Native",,
5b2d0225-fa64-488e-a269-8e2eb35f0568,種,鳥類,Anatidae,雁鴨科,"Cygnus cygnus",黃嘴天鵝,"Cygnus cygnus",,"原生 Native",,
7ae2ec68-7372-454d-b62f-15cfd9f24218,種,鳥類,Anatidae,雁鴨科,"Cygnus olor",疣鼻天鵝,"Cygnus olor",,"原生 Native",,
8089a892-6718-4871-b52a-d73aa8424712,種,鳥類,Anatidae,雁鴨科,"Dendrocygna javanica",樹鴨,"Dendrocygna javanica",,"原生 Native",,
855f6772-3596-46eb-83b3-f7a9b5c23efe,種,鳥類,Anatidae,雁鴨科,"Mareca americana",葡萄胸鴨,"Mareca americana",,"原生 Native",,
c9e4084a-8d54-437b-bd05-8d27532139c6,種,鳥類,Anatidae,雁鴨科,"Mareca falcata",羅文鴨,"Mareca falcata",,"原生 Native",,"易危（VU, Vulnerable）"
f1be7b47-b980-4275-af26-a3d255915237,種,鳥類,Anatidae,雁鴨科,"Mareca penelope",赤頸鴨,"Mareca penelope",,"原生 Native",,"暫無危機（LC, Least Concern）"
8ec4dd25-3565-4342-8b64-2f4041ca4e32,種,鳥類,Anatidae,雁鴨科,"Mareca strepera",赤膀鴨,"Mareca strepera",,"原生 Native",,
ce9febd3-4f98-40d5-9193-67005e9d04b2,種,鳥類,Anatidae,雁鴨科,"Mergellus albellus",白秋沙,"Mergellus albellus",,"原生 Native",,
481aa8d1-c12a-4f99-bebc-20fde270933a,種,鳥類,Anatidae,雁鴨科,"Mergus merganser",川秋沙,"Mergus merganser",,"原生 Native",,
5fc4ccd8-51a7-45fd-baad-605fc68f3b9c,種,鳥類,Anatidae,雁鴨科,"Mergus serrator",紅胸秋沙,"Mergus serrator",,"原生 Native",,
629ea7b1-f65a-4df0-95be-0494829346d8,種,鳥類,Anatidae,雁鴨科,"Mergus squamatus",唐秋沙,"Mergus squamatus",,"原生 Native",,
7cda355d-6027-4db7-928d-7e16fa62bc77,種,鳥類,Anatidae,雁鴨科,"Netta rufina",赤嘴潛鴨,"Netta rufina",,"原生 Native",,
6ae15925-fade-4031-998e-891ec06ac1c3,種,鳥類,Anatidae,雁鴨科,"Nettapus coromandelianus",棉鴨,"Nettapus coromandelianus",,"原生 Native",,
91f5fda8-7899-4f78-bb37-e5a2ed2db732,種,鳥類,Anatidae,雁鴨科,"Sibirionetta formosa",巴鴨,"Sibirionetta formosa",,"原生 Native",第二級、珍貴稀有保育類野生動物,
a34e2798-e835-4885-ac47-f9a752ab0f24,種,鳥類,Anatidae,雁鴨科,"Spatula clypeata",琵嘴鴨,"Spatula clypeata",,"原生 Native",,"暫無危機（LC, Least Concern）"
463dd63a-ff6f-4d55-b897-fe888e25c88a,種,鳥類,Anatidae,雁鴨科,"Spatula querquedula",白眉鴨,"Spatula querquedula",,"原生 Native",,"暫無危機（LC, Least Concern）"
7157babf-6311-4585-bf0c-a9c726eddf5a,種,鳥類,Anatidae,雁鴨科,"Tadorna ferruginea",瀆鳧,"Tadorna ferruginea",,"原生 Native",,
d597bcbe-c1a9-4595-a1c8-2f8ac8331ac5,種,鳥類,Anatidae,雁鴨科,"Tadorna tadorna",花鳧,"Tadorna tadorna",,"原生 Native",,
3d76dac0-19e1-43ff-b0fd-dd95c88bfac6,種下階層,鳥類,Apodidae,雨燕科,"Apus nipalensis kuntzi",小雨燕(kuntzi亞種),"Apus nipalensis kuntzi",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
6b8afb68-66ae-4ae9-9b10-93375cbeec58,種下階層,鳥類,Apodidae,雨燕科,"Apus pacificus pacificus",叉尾雨燕(過境亞種),"Apus pacificus pacificus",,"原生 Native",,"暫無危機（LC, Least Concern）"
d042a013-365a-40df-8693-51cc484382a8,種下階層,鳥類,Apodidae,雨燕科,"Hirundapus caudacutus caudacutus",白喉針尾雨燕(指名亞種),"Hirundapus caudacutus caudacutus",,"原生 Native",,
56b7ddbf-a1fd-4682-8f34-27e47ad74c37,種下階層,鳥類,Apodidae,雨燕科,"Hirundapus cochinchinensis formosanus",灰喉針尾雨燕(formosanus亞種),"Hirundapus cochinchinensis formosanus",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
